 aided, 0.010575483765564941
 planetary, 0.008746560149049662
 lack, 0.004405738349680082
 results, 0.0034506680041250827
 leads, 0.014726065685085573
 protest, 0.006424901846044312
 controversial, 0.005789265656186958
 90, 0.005789265656186958
 talks, 0.005700539583191281
 meditation, 0.007808429152551189
 religious, 0.004806278659983776
 assembled, 0.009191956459058067
 issues, 0.002911906295318814
 zone, 0.013107442499025037
 technique, 0.005380494373460385
 uniqueness, 0.01953234434506935
 rwanda, 0.010575483765564941
 dramatically, 0.008382644866027798
 resources, 0.014884871553396328
 global, 0.02883767195990266
 1990, 0.004862507955326483
 compassion, 0.010575483765564941
 connects, 0.010575483765564941
 choice, 0.004751590088750014
 worst, 0.015616858305102378
 decide, 0.01195901107207182
 continued, 0.004698360054653885
 vast, 0.013382863143683525
 level, 0.003068098305098751
 solution, 0.016602327678082524
 20th, 0.0068393516759410085
 prevent, 0.005041374539537436
 spiritual, 0.04185653875225137
 force, 0.008903251223211256
 obsolete, 0.008746560149049662
 past, 0.0034789806488196066
 rate, 0.004360882349975373
 persuade, 0.008382644866027798
 perspective, 0.004405738349680082
 healer, 0.009766172172534676
 appear, 0.005615590253014044
 giving, 0.004698360054653885
 integrity, 0.00807495887834864
 poison, 0.009766172172534676
 spokesman, 0.006189805966490653
 highranking, 0.009191956459058067
 somalia, 0.009766172172534676
 goes, 0.0051701939430056415
 shared, 0.026189308554106866
 public, 0.008672173801752914
 told, 0.00497995406315669
 multinational, 0.01514666654599506
 led, 0.004698360054653885
 herd, 0.04783604428828728
 healing, 0.02051805502782303
 active, 0.006303894616869792
 ley, 0.02391802214414364
 buy, 0.012607789233739584
 change, 0.00318765547392324
 involved, 0.011067843237823049
 changed, 0.005615590253014044
 amount, 0.009503180177500029
 ineffective, 0.009191956459058067
 products, 0.013939538329211593
 social, 0.002595043243271134
 opinion, 0.0054558243694341315
 changes, 0.003341270326490362
 thats, 0.00807495887834864
 love, 0.005237861710821373
 danger, 0.007363032842542787
 suddenly, 0.010575483765564941
 presidents, 0.011578531312373916
 explained, 0.0065537212495125185
 africa, 0.005534109226027507
 names, 0.006303894616869792
 conventional, 0.0065537212495125185
 wealth, 0.0065537212495125185
 army, 0.023157062624747832
 visit, 0.005307904265334886
 negative, 0.005380494373460385
 sports, 0.0025587511892128695
 live, 0.010615808530669771
 call, 0.007640427557693662
 peru, 0.008382644866027798
 vehicle, 0.005380494373460385
 survive, 0.013998235119041842
 apparent, 0.0068393516759410085
 dogma, 0.009766172172534676
 kgb, 0.007808429152551189
 controlling, 0.02342528745765357
 known, 0.011359999909496295
 foundations, 0.0065537212495125185
 factories, 0.016765289732055596
 producing, 0.007363032842542787
 96, 0.006081887361160761
 organizations, 0.025902073660106432
 locked, 0.009191956459058067
 1996, 0.00207263023327947
 example, 0.0035077006836541367
 control, 0.01965165564683008
 claim, 0.004862507955326483
 dedicated, 0.007808429152551189
 links, 0.006424901846044312
 programming, 0.018911683850609377
 currency, 0.014726065685085573
 woman, 0.005534109226027507
 pulling, 0.009766172172534676
 allowed, 0.004920367310362915
 david, 0.020418980779423838
 occur, 0.005700539583191281
 rape, 0.0068393516759410085
 condemn, 0.010575483765564941
 preferably, 0.010575483765564941
 information, 0.005018999716228761
 destroying, 0.009766172172534676
 comfort, 0.007363032842542787
 write, 0.00415058191952063
 vancouver, 0.0068393516759410085
 interview, 0.005534109226027507
 absolute, 0.007172792962693835
 explains, 0.029897527680179548
 arthritis, 0.009766172172534676
 produce, 0.005789265656186958
 designed, 0.003753674017833674
 fits, 0.008746560149049662
 president, 0.010610520011568116
 destructive, 0.00807495887834864
 pressuring, 0.010575483765564941
 refuse, 0.0068393516759410085
 short, 0.0039969670669535075
 natural, 0.004546691577652044
 effective, 0.01257272005387638
 lines, 0.009612557319967551
 green, 0.005615590253014044
 agenda, 0.01434558592538767
 acts, 0.011231180506028088
 september, 0.023757950443750075
 move, 0.005041374539537436
 including, 0.0036082563348327256
 environmentally, 0.009191956459058067
 perfect, 0.007363032842542787
 discloses, 0.010575483765564941
 20, 0.0032887407689706546
 21, 0.004920367310362915
 personal, 0.0057388728762772095
 covertly, 0.009766172172534676
 offers, 0.00415058191952063
 systems, 0.0031389699387452774
 acupuncture, 0.00757333327299753
 travelling, 0.009766172172534676
 happened, 0.00757333327299753
 practice, 0.0051047451948559594
 socially, 0.008746560149049662
 break, 0.006189805966490653
 disrupted, 0.009766172172534676
 hands, 0.006424901846044312
 realize, 0.00807495887834864
 bank, 0.004111055717332646
 easily, 0.00597950553603591
 bosnia, 0.022089098527628363
 2s, 0.003786666636498765
 truth, 0.038549411076265874
 went, 0.006189805966490653
 england, 0.005237861710821373
 doing, 0.00497995406315669
 series, 0.004546691577652044
 energy, 0.0042740857193571315
 gun, 0.00757333327299753
 society, 0.009204294915296254
 books, 0.004646512776403863
 operation, 0.009503180177500029
 canada, 0.005307904265334886
 living, 0.008811476699360164
 research, 0.00238657485331585
 increase, 0.008381813369250918
 participants, 0.007363032842542787
 dominated, 0.007172792962693835
 lecture, 0.021150967531129883
 issue, 0.0028694364381386048
 imprisonment, 0.006691431571841763
 earths, 0.008382644866027798
 icke, 0.14350813286486186
 free, 0.017216618628831632
 formation, 0.005307904265334886
 rises, 0.00807495887834864
 generate, 0.00757333327299753
 created, 0.010973541699091678
 persuading, 0.009766172172534676
 british, 0.004862507955326483
 keep, 0.004862507955326483
 nonprofit, 0.0045959782295290335
 stimulate, 0.010575483765564941
 major, 0.005377539512840756
 dont, 0.023491800273269425
 economists, 0.007808429152551189
 reveals, 0.0065537212495125185
 robotic, 0.027996470238083684
 amidst, 0.009766172172534676
 carry, 0.005700539583191281
 corporations, 0.006189805966490653
 visions, 0.017646359936434486
 george, 0.0054558243694341315
 researched, 0.008746560149049662
 sheep, 0.009766172172534676
 city, 0.003422751353476899
 1s, 0.0040722970629272544
 top, 0.008144594125854509
 system, 0.030560372176045885
 attack, 0.005882119978811494
 joseph, 0.006303894616869792
 travelled, 0.009766172172534676
 conspirators, 0.017493120298099324
 final, 0.004646512776403863
 speaking, 0.006189805966490653
 collapse, 0.006691431571841763
 relationship, 0.0029334849701775282
 exactly, 0.0065537212495125185
 esoteric, 0.010575483765564941
 wisdom, 0.00757333327299753
 environmental, 0.013495778016913856
 reflecting, 0.006081887361160761
 elite, 0.06815999945697777
 population, 0.00830116383904126
 television, 0.0051047451948559594
 timespace, 0.02391802214414364
 scenes, 0.009191956459058067
 future, 0.003045022811284228
 individualized, 0.009766172172534676
 mind, 0.011881026119015037
 tide, 0.021150967531129883
 conspiracy, 0.02151837888808151
 anger, 0.009191956459058067
 breakfast, 0.008746560149049662
 apparently, 0.014726065685085573
 forced, 0.017367796968560875
 able, 0.004111055717332646
 ideas, 0.0040722970629272544
 peacekeeping, 0.027575869377174204
 conforming, 0.009191956459058067
 majority, 0.00497995406315669
 clintons, 0.008746560149049662
 potential, 0.004111055717332646
 forces, 0.004232062946507167
 online, 0.010082749079074872
 responsibility, 0.003626900752918852
 techniques, 0.007993934133907015
 worldwide, 0.016846770759042135
 mentality, 0.035877033216215465
 breaking, 0.007808429152551189
 victoria, 0.009766172172534676
 connected, 0.006691431571841763
 opposites, 0.027575869377174204
 especially, 0.0034506680041250827
 consequences, 0.00497995406315669
 7313042, 0.010575483765564941
 page], 0.007172792962693835
 deeply, 0.008746560149049662
 professional, 0.0040722970629272544
 saying, 0.006081887361160761
 disturbances, 0.010575483765564941
 supported, 0.006081887361160761
 earth, 0.03990377708233897
 fear, 0.010475723421642746
 access, 0.004317012276684405
 inspiring, 0.009766172172534676
 promote, 0.005882119978811494
 knowledge, 0.008997185344609237
 unemployment, 0.0065537212495125185
 controls, 0.006189805966490653
 liberation, 0.007172792962693835
 rich, 0.006999117559520921
 regularly, 0.008382644866027798
 publicity, 0.008746560149049662
 means, 0.014265644133469188
 express, 0.013678703351882017
 perceive, 0.009766172172534676
 cheaper, 0.009766172172534676
 famous, 0.013382863143683525
 ones, 0.005041374539537436
 celebrate, 0.010575483765564941
 societies, 0.006424901846044312
 prime, 0.004646512776403863
 greens, 0.008746560149049662
 countries, 0.011067843237823049
 facilitators, 0.010575483765564941
 movement, 0.006577481537941309
 vision, 0.009725015910652966
 view, 0.0033148327481470076
 conform, 0.009191956459058067
 set, 0.008865898446653486
 human, 0.006277939877490555
 exists, 0.013382863143683525
 intelligence, 0.006424901846044312
 national, 0.0047731497066317
 activists, 0.007172792962693835
 operates, 0.006691431571841763
 culture, 0.003924376958828009
 individual, 0.0033952197723744323
 result, 0.003596426756649813
 operated, 0.008382644866027798
 explosive, 0.009191956459058067
 encouraged, 0.008382644866027798
 planet, 0.029452131370171147
 destiny, 0.013678703351882017
 pictures, 0.00807495887834864
 currently, 0.004232062946507167
 genius, 0.007172792962693835
 outside, 0.004751590088750014
 unable, 0.005882119978811494
 probably, 0.006081887361160761
 discovery, 0.0065537212495125185
 europe, 0.00415058191952063
 jobs, 0.012849803692088624
 ability, 0.008464125893014334
 nature, 0.003422751353476899
 agencies, 0.004546691577652044
 blame, 0.009766172172534676
 wear, 0.007808429152551189
 invisible, 0.009191956459058067
 debt, 0.006303894616869792
 minds, 0.016765289732055596
 energies, 0.009766172172534676
 disappears, 0.010575483765564941
 comes, 0.005789265656186958
 simple, 0.0051701939430056415
 walk, 0.00807495887834864
 agents, 0.006081887361160761
 village, 0.005041374539537436
 respect, 0.004751590088750014
 quit, 0.009191956459058067
 described, 0.004862507955326483
 create, 0.004190906684625459
 political, 0.005793916324920394
 secret, 0.005615590253014044
 production, 0.008811476699360164
 growth, 0.0036892810792743492
 problemreactionsolution, 0.02391802214414364
 utilizing, 0.006999117559520921
 waste, 0.005700539583191281
 life, 0.0025768147331648016
 controlled, 0.012849803692088624
 lives, 0.009725015910652966
 child, 0.004360882349975373
 realities, 0.007808429152551189
 look, 0.003237558272736448
 coventry, 0.010575483765564941
 bill, 0.004546691577652044
 balance, 0.010475723421642746
 trinkets, 0.02391802214414364
 pyramid, 0.010575483765564941
 britains, 0.007808429152551189
 century, 0.004111055717332646
 surface, 0.006303894616869792
 ii, 0.003854334404314496
 cant, 0.00757333327299753
 politics, 0.008464125893014334
 technology, 0.003753674017833674
 movements, 0.010209490389711919
 media, 0.009020640837081815
 rebellion, 0.007363032842542787
 largest, 0.0051047451948559594
 units, 0.005882119978811494
 party, 0.00757333327299753
 events, 0.011261022053501024
 investigated, 0.008382644866027798
 refusal, 0.006691431571841763
 effectively, 0.006424901846044312
 persons, 0.004646512776403863
 levels, 0.0045959782295290335
 military, 0.003721217888349082
 infinite, 0.010575483765564941
 blamed, 0.00757333327299753
 correspondent, 0.007363032842542787
 scenario, 0.008382644866027798
 increases, 0.018245662083482286
 analysis, 0.0023057537727674726
 solve, 0.014726065685085573
 mother, 0.01195901107207182
 spend, 0.006999117559520921
 consciousness, 0.04412726231808855
 heavily, 0.007363032842542787
 increasingly, 0.005700539583191281
 money, 0.003889048461623616
 cries, 0.009766172172534676
 openly, 0.00807495887834864
 aspect, 0.006691431571841763
 immediately, 0.005380494373460385
 speed, 0.006424901846044312
 death, 0.007253801505837704
 workers, 0.004646512776403863
 prison, 0.005789265656186958
 real, 0.004190906684625459
 myth, 0.006189805966490653
 government, 0.007259527269439836
 condemnation, 0.016765289732055596
 posed, 0.007808429152551189
 game, 0.006424901846044312
 grid, 0.008746560149049662
 know, 0.005041374539537436
 background, 0.0042740857193571315
 world, 0.05195209437757511
 unique, 0.00984073462072583
 projects, 0.005380494373460385
 success, 0.00497995406315669
 collective, 0.00597950553603591
 decisionmaking, 0.007172792962693835
 journalism, 0.006999117559520921
 individuals, 0.012822257158071398
 offices, 0.009503180177500029
 rheumatoid, 0.010575483765564941
 essential, 0.004862507955326483
 publics, 0.009191956459058067
 hierarchy, 0.008746560149049662
 people, 0.028441760535921567
 creation, 0.004698360054653885
 library, 0.01076098874692077
 exposes, 0.009191956459058067
 economic, 0.01827013686770537
 choosing, 0.007363032842542787
 ridicule, 0.008746560149049662
 divine, 0.007172792962693835
 happens, 0.008746560149049662
 toxic, 0.007363032842542787
 bottom, 0.006691431571841763
 demonstrates, 0.007172792962693835
 extensively, 0.00807495887834864
 contributing, 0.006189805966490653
 rituals, 0.008746560149049662
 expressing, 0.021150967531129883
 run, 0.004751590088750014
 power, 0.026015025715652302
 agreement, 0.0042740857193571315
 step, 0.004920367310362915
 throw, 0.01953234434506935
 stage, 0.006691431571841763
 central, 0.003566411033367297
 getting, 0.005615590253014044
 surrender, 0.008382644866027798
 violence, 0.010209490389711919
 act, 0.018289236165152798
 pollution, 0.013998235119041842
 clinton, 0.005882119978811494
 bbc, 0.018383912918116134
 ministers, 0.0065537212495125185
 assess, 0.006999117559520921
 doesnt, 0.0068393516759410085
 couldnt, 0.009191956459058067
 frightened, 0.010575483765564941
 methods, 0.006577481537941309
 spending, 0.006691431571841763
 question, 0.003960342039671679
 transform, 0.007808429152551189
 spots, 0.018383912918116134
 workshop, 0.014726065685085573
 forward, 0.006081887361160761
 cultures, 0.006081887361160761
 war, 0.010023810979471089
 medium, 0.006691431571841763
 offer, 0.004862507955326483
 heal, 0.03172645129669483
 construction, 0.004862507955326483
 understandable, 0.009766172172534676
 line, 0.004190906684625459
 removed, 0.007172792962693835
 true, 0.01571358513246412
 pull, 0.008746560149049662
 cia, 0.007363032842542787
 duggan, 0.010575483765564941
 un, 0.017646359936434486
 called, 0.003657847233030559
 detailed, 0.0042740857193571315
 604, 0.008382644866027798
 individuality, 0.008746560149049662
 proven, 0.007363032842542787
 britain, 0.006189805966490653
 rally, 0.009766172172534676
 moves, 0.006189805966490653
 happen, 0.012849803692088624
 physical, 0.003820213778846831
 peace, 0.004751590088750014
 reality, 0.015314235584567881
 negotiators, 0.010575483765564941
 politicians, 0.013382863143683525
 book, 0.0022280782912311985
 compete, 0.008746560149049662
 irreplaceable, 0.010575483765564941
 poor, 0.004546691577652044
 explaining, 0.00807495887834864
 everybodys, 0.010575483765564941
 elements, 0.004405738349680082
 robots, 0.013107442499025037
 journey, 0.007172792962693835
 suppression, 0.009191956459058067
 independently, 0.015616858305102378
 calls, 0.005882119978811494
 age, 0.003960342039671679
 vehicles, 0.005882119978811494
 mass, 0.0023057537727674726
 time, 0.010196120234850113
 tapping, 0.010575483765564941
 strings, 0.021150967531129883
