 309, 2
 10136, 5
 48572, 16
 70709, 2
 300, 2
 55097, 2
 304, 2
 32566, 6
 20539, 3
 20538, 2
 1932, 3
 3266, 2
 045, 2
 043, 2
 34744, 6
 040, 3
 3508, 2
 60417, 3
 3504, 4
 75, 10
 8891, 2
 2250, 5
 33142, 2
 72, 14
 40193, 2
 15896, 4
 16135, 3
 12631, 5
 statistics, 6
 5869, 9
 15801, 2
 files, 2
 2813, 2
 560, 5
 14254, 3
 28477, 5
 226, 2
 225, 2
 222, 3
 220, 3
 118, 7
 29008, 3
 2219, 2
 us, 5
 11432, 2
 151, 3
 21626, 5
 152, 6
 155, 5
 154, 5
 157, 5
 156, 5
 159, 2
 143049, 2
 13955, 3
 112, 7
 7838, 3
 60175, 4
 83, 8
 1892, 6
 1488, 2
 48, 25
 49, 26
 46, 30
 47, 23
 44, 33
 45, 25
 42, 30
 43, 27
 40, 36
 41, 27
 1444, 37
 republic, 2
 10072, 2
 103796, 2
 083, 2
 15276, 3
 23580, 2
 487, 2
 transfers, 4
 485, 2
 136054, 3
 6468, 13
 daily, 4
 477, 2
 7463, 2
 8489, 6
 102562, 5
 3198, 8
 32100, 3
