 and, 13
 addresses, 3
 mathscience, 2
 money, 2
 is, 6
 nelsongroup, 2
 years, 3
 7000, 2
 education, 2
 special, 2
 conference, 13
 most, 3
 scholarships, 4
 group, 2
 for, 5
 also, 3
 personal, 2
 with, 3
 lesley, 2
 long, 2
 than, 2
 to, 14
 participants, 3
 call, 2
 which, 2
 gazette, 2
 goldsmith, 2
 beach, 2
 law, 2
 more, 2
 enforcement, 2
 keynote, 3
 5000, 2
 business, 2
 largest, 2
 ford, 4
 attending, 2
 olivia, 2
 former, 2
 from, 3
 soldout, 2
 one, 3
 lady, 2
 by, 3
 women, 8
 on, 3
 in, 10
 stahl, 2
 this, 3
 of, 7
 susan, 2
 betty, 3
 were, 3
 action, 2
 healthmedicine, 2
 the, 31
 womens, 3
 microsoft, 2
 first, 4
