 aquatic, 2
 just, 3
 september, 3
 move, 3
 through, 6
 human, 3
 participate, 2
 go, 2
 its, 5
 had, 2
 to, 27
 systems, 2
 has, 6
 hookups, 2
 then, 2
 good, 2
 get, 2
 wave, 3
 new, 6
 not, 3
 world, 2
 walk, 3
 mindell, 10
 areas, 2
 she, 13
 barbara, 2
 says, 6
 people, 2
 sensation, 4
 library, 2
 are, 3
 our, 2
 really, 2
 what, 3
 for, 11
 ways, 3
 shared, 4
 issue, 2
 movement, 11
 body, 9
 be, 8
 we, 4
 never, 4
 healing, 6
 others, 2
 by, 3
 on, 5
 search, 2
 her, 11
 created, 2
 of, 22
 could, 2
 paralysis, 4
 allows, 2
 motion, 4
 or, 3
 into, 5
 within, 2
 one, 2
 beings, 2
 art, 2
 visions, 3
 from, 5
 would, 2
 there, 3
 been, 5
 much, 2
 way, 2
 was, 9
 more, 7
 life, 4
 that, 9
 started, 3
 you, 3
 with, 6
 than, 3
 me, 2
 being, 4
 1996, 2
 this, 4
 car, 2
 will, 2
 while, 2
 were, 2
 my, 2
 at, 3
 and, 25
 process, 10
 is, 7
 it, 11
 an, 6
 as, 10
 something, 2
 have, 5
 in, 19
 movements, 3
 information, 2
 develop, 2
 describes, 2
 able, 3
 which, 2
 online, 2
 struggling, 2
 development, 2
 generated, 2
 pathways, 3
 neural, 5
 conraddaoud, 4
 the, 50
 left, 2
