 22129, 2
 121663, 2
 91, 13
 90, 10
 93, 18
 92, 19
 95, 13
 94, 12
 97, 18
 96, 18
 4170, 3
 1996, 33
 101753, 2
 11175, 2
 39037, 2
 32057, 4
 745, 156
 reqs, 4
 12059, 2
 175600, 2
 239, 2
 234, 2
 236, 2
 230, 2
 232, 2
 10366, 2
 1055, 3
 9277, 10
 64883, 6
 edumaineusmacs, 2
 614, 2
 155, 4
 1754, 34
 51155, 5
 30159, 2
 44428, 2
 146, 6
 4311, 2
 144, 5
 145, 6
 142, 6
 143, 7
 140, 8
 141, 4
 8168, 2
 148, 3
 4256, 2
 united, 3
 15569, 29
 127463, 2
 154, 6
 80728, 8
 89, 11
 51560, 11
 53104, 2
 125, 9
 goshen, 2
 46098, 4
 2658, 2
 2651, 2
 28910, 2
 097, 2
 133, 9
 128, 4
 131, 7
 130, 15
 498, 2
 136, 6
 135, 6
 129, 10
 495, 3
 496, 166
 138, 6
 038, 2
 24, 100
 25, 97
 26, 82
 27, 82
 20, 122
 7453, 5
 22, 91
 23, 113
 3795, 2
 5623, 2
 29, 84
 137, 8
 407, 2
 401, 3
 400, 2
 58330, 3
 87, 8
 14669, 2
 53551, 2
 20458, 2
 025, 4
 024, 3
 027, 2
 026, 2
 021, 7
 023, 4
 022, 3
 028, 2
 38606, 3
 20516, 2
 13152, 2
 15219, 2
 transmitted, 4
 373, 2
 232356, 8
 33261, 3
 41135, 3
 147, 10
 60222, 2
 393, 4
 netnetlink, 2
 88, 22
 mar, 3
 48171, 2
 395, 2
 394, 2
 82, 20
 575318, 2
 399, 3
 81, 15
 86, 13
 7134, 2
 84, 16
 85, 18
 69243, 2
 4047, 2
 25548, 5
 69567, 2
 18547, 2
 63990, 3
 40356, 3
 5852, 2
 16321, 2
 148859, 2
 3744, 5
 19849, 16
 245, 3
 244, 2
 247, 5
 246, 2
 39416, 2
 65746, 2
 11126, 2
 byte, 4
 1178, 20
 248, 3
 unresolved, 2
 3398, 2
 24365, 14
 2279, 2
 12003, 3
 10905, 13
 63236, 2
 29022, 11
 4798, 2
 south, 2
 516, 2
 1348, 2
 20885, 2
 44, 35
 20735, 11
 2455, 2
 20632, 2
 66531, 5
 47592, 3
 179, 4
 178, 5
 177, 7
 176, 6
 175, 2
 174, 4
 173, 6
 172, 4
 171, 3
 170, 7
 2880, 2
 14160, 4
 279158, 2
 194615, 4
 4949, 2
 44977, 2
 182, 4
 183, 6
 180, 11
 181, 13
 186, 2
 187, 3
 184, 3
 185, 4
 188, 4
 189, 7
 35110, 2
 066, 2
 20943, 3
 reversed, 3
 30995, 2
 1918, 2
 63471, 2
 7352, 3
 1913, 2
 11, 236
 10, 236
 13, 263
 12, 195
 15, 204
 14, 175
 17, 134
 16, 147
 19, 134
 18, 117
 1123299, 2
 48865, 3
 46575, 7
 25910, 9
 50030, 2
 204, 6
 7400, 2
 886, 3
 14791, 3
 13543, 3
 15872, 3
 22298, 3
 4764, 7
 11486, 2
 43094, 2
 43093, 2
 3233, 2
 13890, 3
 326, 2
 70887, 2
 325, 2
 329, 3
 30472, 3
 worldwide, 2
 200, 4
 203, 6
 202, 3
 205, 4
 16757, 3
 207, 5
 206, 5
 209, 6
 208, 2
 77, 12
 76, 20
 75, 19
 74, 20
 73, 23
 72, 26
 71, 24
 17936, 2
 3056, 2
 74466, 2
 79, 19
 16614, 2
 68226, 2
 8284, 3
 average, 2
 23908, 2
 266, 3
 10826, 2
 10825, 4
 16110, 2
 24647, 10
 43413, 4
 147562, 2
 40811, 2
 1764, 2
 21643, 2
 3717, 7
 15658, 2
 3496, 2
 30052, 2
 42797, 2
 6669213, 2
 17677, 2
 19959, 2
 17673, 2
 14478, 2
 74268, 2
 31610, 3
 28051, 2
 16768, 4
 28420, 9
 78127, 2
 541, 3
 31208, 2
 31207, 2
 520, 3
 20538, 6
 992, 10
 11218, 2
 126259, 2
 120, 11
 121, 6
 122, 9
 123, 13
 124, 6
 54059, 2
 126, 7
 127, 5
 10682, 13
 during, 2
 9174, 2
 69, 24
 25749, 4
 30909, 3
 132, 13
 bytes, 6
 summary, 4
 360, 4
 413, 3
 103466, 2
 99393, 3
 13490, 5
 29608, 2
 1112854, 2
 20931, 5
 5390, 2
 313, 3
 312, 2
 311, 2
 134, 3
 314, 3
 72764, 2
 35303, 2
 domain, 3
 032, 3
 033, 2
 031, 2
 139, 12
 034, 2
 48662, 2
 01, 2
 21746, 2
 33013, 15
 20694, 7
 20594, 2
 368, 2
 85131, 2
 9788, 2
 364, 2
 366, 2
 362, 2
 55746, 5
 361, 2
 58484, 3
 16557, 2
 2937, 2
 2933, 2
 6673, 4
 388, 2
 389, 4
 21, 101
 20186, 2
 13745, 4
 6771, 3
 23862, 2
 24605, 9
 25601, 4
 14934, 2
 8812, 2
 5973, 2
 5972, 2
 requests, 4
 83882, 3
 17635, 2
 573, 2
 28, 88
 29499, 2
 577, 2
 period, 3
 575, 2
 21825, 6
 60, 23
 61, 29
 62, 19
 18821, 4
 58574, 5
 65, 21
 66, 26
 67, 22
 68, 22
 601, 2
 250, 2
 251, 3
 256, 2
 100, 17
 254, 5
 255, 2
 2207, 2
 1583, 4
 3366, 4
 156, 8
 56351, 2
 67129, 2
 17338, 3
 6681, 2
 edujhuapl, 2
 501, 2
 26969, 2
 536637, 2
 21120, 3
 79231, 2
 9507, 2
 6488, 4
 168, 4
 169, 6
 164, 2
 13291, 3
 166, 8
 167, 5
 160, 9
 161, 8
 162, 7
 163, 2
 12107, 2
 6353, 2
 3681, 6
 110, 10
 26048, 6
 34592, 24
 1458, 3
 53509, 2
 5115, 6
 63546, 2
 73136, 2
 257, 3
 344015, 2
 49714, 2
 333590, 2
 27973, 5
 63462, 13
 9592, 6
 60467, 2
 3430, 2
 15305, 13
 24606, 7
 35779, 4
 subdomain, 3
 35226, 6
 19095, 4
 120342, 2
 14906, 2
 003, 348
 002, 840
 001, 3221
 000, 13366
 007, 55
 006, 86
 005, 117
 004, 157
 009, 38
 008, 43
 23987, 2
 14165, 2
 257058, 2
 74525, 3
 11393, 3
 72284, 7
 357, 2
 client, 2
 352, 2
 28112, 2
 18361, 2
 33, 62
 359, 2
 33750, 2
 216, 3
 217, 5
 214, 2
 215, 2
 213, 3
 18316, 7
 211, 2
 65360, 2
 218, 5
 219, 2
 22175, 2
 7111, 2
 24311, 5
 web, 2
 40825, 2
 388271, 2
 95512, 5
 10813, 3
 34888, 2
 64523, 2
 1674, 22
 280, 7
 10950, 2
 287, 3
 286, 2
 8149, 4
 71172361, 2
 336, 2
 65563, 3
 38884, 2
 6901, 8
 263, 2
 262, 3
 261, 4
 260, 2
 267, 4
 32023, 3
 265, 5
 89665, 2
 58, 38
 118, 9
 59, 27
 6014, 3
 55, 27
 54, 42
 15690, 4
 56, 24
 51, 45
 3031, 2
 53, 28
 52, 30
 26241, 4
 63, 28
 19892, 2
 64, 24
 81706, 3
 57, 33
 109909, 2
 13852, 2
 201, 4
 139817, 8
 53703, 2
 50, 42
 115, 10
 252, 2
 117, 5
 116, 15
 6455, 2
 89018, 2
 113, 11
 253, 4
 30919, 2
 8689, 4
 119, 9
 12854, 2
 165, 6
 8133, 16
 42625, 2
 15646, 2
 16781, 3
 26797, 2
 for, 3
 1852, 2
 53389, 23
 119025, 2
 22879, 3
 72651, 5
 140404, 2
 12091, 3
 22611, 8
 10608, 2
 422, 2
 14002, 2
 42966, 2
 308, 2
 2607, 2
 45778, 2
 300, 3
 11954, 2
 302, 2
 19192, 2
 20920, 2
 32566, 11
 307, 2
 26546, 2
 122697, 4
 72771, 3
 1132214, 2
 111405, 2
 044, 2
 by, 5
 26420, 12
 843, 5
 8895, 2
 12517, 2
 3504, 2
 8891, 5
 62851, 2
 117926, 2
 105553, 2
 13236, 2
 15243, 2
 127544, 3
 edusaintmarys, 2
 22942, 3
 5158, 2
 70, 18
 108066, 2
 15747, 3
 5335, 2
 486, 3
 statistics, 6
 7318, 5
 36144, 2
 5869, 2
 78, 11
 files, 2
 16735, 4
 560, 3
 509, 2
 565, 2
 58562, 2
 15791, 3
 227, 7
 226, 2
 225, 4
 223, 3
 12029, 2
 221, 3
 114, 9
 28795, 2
 us, 5
 6699, 2
 6140, 2
 uk, 2
 111, 12
 104406, 2
 729, 15
 151, 6
 150, 7
 153, 7
 152, 2
 1209, 5
 79659, 2
 157, 3
 64552, 2
 159, 8
 158, 7
 20867, 3
 112, 11
 2436, 2
 8076, 8
 4453, 6
 15572, 3
 daily, 4
 83, 10
 3736, 2
 32847, 2
 80, 16
 6345, 4
 48, 34
 49, 21
 46, 40
 47, 43
 12291, 3
 45, 44
 42, 46
 43, 48
 40, 50
 41, 45
 21383, 2
 1444, 22
 republic, 3
 48787, 9
 46677, 3
 49880, 3
 23747, 2
 669909, 3
 41277, 3
 41696, 2
 124558, 4
 6669, 2
 12554, 3
 8009, 2
 627, 2
 17074, 3
 transfers, 4
 21363, 5
 22824, 4
 49234, 5
 481, 2
 8992, 5
 3788, 2
 44731, 6
 35828, 2
 34147, 2
 473, 3
 210184, 2
 477, 2
 4855, 3
 3198, 7
